Protein	Gene	Description	N	logFC	AveExpr	t	P.Value	adj.P.Val	B	logFCcontrol	FOXA1_0min	FOXA1_90min	IgG	PR590:FOXA1 0min	PR590:FOXA1 90min	PR590:IgG	PR622:FOXA1 0min	PR622:FOXA1 90min	PR622:IgG	PR650:FOXA1 0min	PR650:FOXA1 90min	PR650:IgG
Q15020	SART3	Squamous cell carcinoma antigen recognized by T-cells 3 OS=Homo sapiens GN=SART3 PE=1 SV=1	1	-0.0595988453069367	8.37100717025472	NA	NA	NA	NA	0.391188626436927	8.89382156151984	8.83422271621291	8.50263293508292	8.89382156151984	8.83422271621291	8.50263293508292	NA	NA	NA	NA	NA	NA
Q15029	U5S1	116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens GN=EFTUD2 PE=1 SV=1	3	0.048521959403784	8.64638845184436	0.168123461477911	0.868364707647106	0.998972140838833	-4.67468706813665	-0.00839330609450784	10.0129062853029	10.0614282447067	10.0698215508012	10.3751791003106	10.4540789282967	10.0718070971324	9.86694770715456	9.77517520810237	9.83301430114689	5.75068306271939	5.90912161199693	6.25873426840017
Q15046	SYK	Lysine--tRNA ligase OS=Homo sapiens GN=KARS PE=1 SV=3	3	0.111666524977841	6.41922936621881	0.354730752168589	0.726922091668929	0.998972140838833	-4.66697459039549	-0.965004682615538	5.75696669414184	5.86863321911968	6.83363790173522	5.2867227636143	5.38469125679569	7.2933731119473	6.44944346402179	6.5088134526988	6.84190125545971	6.37429430175772	6.55195539483284	7.20519978476693
Q15056	IF4H	Eukaryotic translation initiation factor 4H OS=Homo sapiens GN=EIF4H PE=1 SV=5	3	-0.0475344367884372	8.02664294555586	-0.164536973055976	0.871145897388485	0.998972140838833	-4.67478185633715	0.0356530884709674	9.47156864556051	9.42403420877207	9.43591555708954	9.51569983828404	9.52923531833276	9.40295113623654	9.6379703699708	9.49591211697407	9.53664964302108	5.82345823024152	5.80937769282422	5.93056839382584
Q15149	PLEC	Plectin OS=Homo sapiens GN=PLEC PE=1 SV=3	3	0.07845268303568	13.6747067077947	0.43191732081803	0.670941725293218	0.998972140838833	-4.66221369993436	-0.664306759847126	12.6124979307134	12.6909506137491	13.3552573735962	12.3640017320427	12.443715051392	13.7151706742573	14.8455446550222	14.8504606942764	15.0978604800512	13.0335876945763	13.18431638508	13.6583812559811
Q15233	NONO	Non-POU domain-containing octamer-binding protein OS=Homo sapiens GN=NONO PE=1 SV=4	3	0.00834710931286331	13.0687928153242	0.0471576159752032	0.962907979800611	0.998972140838833	-4.67675867506189	0.862359256255012	13.8362705649259	13.8446176742387	12.9822584179837	14.1095986573513	13.9732316204955	12.679272728608	13.73017973116	13.9871732696909	13.180933670322	12.5031602329877	12.4075750592513	11.9206957817427
Q15287	RNPS1	RNA-binding protein with serine-rich domain 1 OS=Homo sapiens GN=RNPS1 PE=1 SV=1	2	-0.108155199064253	7.19257114177964	NA	NA	NA	NA	0.42943148920326	8.61165371139345	8.5034985123292	8.18222222219019	8.81107646671811	8.79819404370869	8.24772411164694	6.26705417728613	6.06362620216705	5.97154355395077	NA	NA	NA
Q15291	RBBP5	Retinoblastoma-binding protein 5 OS=Homo sapiens GN=RBBP5 PE=1 SV=2	3	0.0491136089938147	6.31702519473029	0.106660811948804	0.916289845536321	0.998972140838833	-4.67602795309344	0.0750617442037704	7.35001513107259	7.3991287400664	7.32406699586263	7.38067750722289	7.43766291342233	7.83270921398393	5.94753258010586	6.37354878712178	5.93714258369059	5.78734290526627	5.45168211903236	5.26785678929064
Q15365	PCBP1	Poly(rC)-binding protein 1 OS=Homo sapiens GN=PCBP1 PE=1 SV=2	3	0.0242381828054405	9.84265568194338	0.164673688906592	0.871039847321629	0.998972140838833	-4.6747782802995	0.585144038899353	10.0567661107358	10.0810042935412	9.49586025464189	10.0056345734437	10.0409550353917	9.26214519448139	11.0896963794603	11.2119882127491	10.6124999457394	8.72607215480755	8.64117440798706	8.26404039920897
Q15366	PCBP2	Poly(rC)-binding protein 2 OS=Homo sapiens GN=PCBP2 PE=1 SV=1	3	0.0113537129320171	10.6127975684156	0.0811799562753656	0.936196563129024	0.998972140838833	-4.67641094613406	0.562863770334715	9.97281061926961	9.98416433220162	9.42130056186691	10.1200434309449	10.133848613138	9.39704810174531	10.9550790261622	10.9908940987131	10.4649103526864	11.2024780681671	11.1869189522191	10.7611118986344
Q15393	SF3B3	Splicing factor 3B subunit 3 OS=Homo sapiens GN=SF3B3 PE=1 SV=4	2	0.00207737675525976	9.62810175681947	NA	NA	NA	NA	0.178916436649663	10.4888190502803	10.4908964270355	10.3119799903859	10.4781628927376	10.5238699520107	10.2598777430944	9.09394568557658	9.05239337981406	8.95855271543101	NA	NA	NA
Q15424	SAFB1	Scaffold attachment factor B1 OS=Homo sapiens GN=SAFB PE=1 SV=4	2	0.0373577971291894	9.03070228307752	NA	NA	NA	NA	0.173896352526256	8.55608469668844	8.59344249381763	8.41954614129137	8.68509917200661	8.70083600849955	8.30244309169266	9.89130634168198	9.95028509944741	10.0008853112018	NA	NA	NA
Q15427	SF3B4	Splicing factor 3B subunit 4 OS=Homo sapiens GN=SF3B4 PE=1 SV=1	3	0.114724858604546	8.03490914355965	0.538975040274071	0.596521840604638	0.998972140838833	-4.65413179901065	0.571783818429685	8.95542869955031	9.07015355815485	8.49836973972517	9.27346260555072	9.42919748847991	8.21424972543093	6.87993326964019	7.08298536429104	6.65443144896993	8.44596075913651	8.43134835737012	8.35949858045115
Q15436	SC23A	Protein transport protein Sec23A OS=Homo sapiens GN=SEC23A PE=1 SV=2	2	0.0850951488927363	6.7588211145825	NA	NA	NA	NA	-1.38338712415053	4.46083074733375	4.54592589622649	5.92931302037701	4.21167974730673	4.36757076044307	6.53838296003212	8.49465561290021	8.50895489754934	9.10491694626135	NA	NA	NA
Q15437	SC23B	Protein transport protein Sec23B OS=Homo sapiens GN=SEC23B PE=1 SV=2	1	-0.0688091579186514	7.45755804731286	NA	NA	NA	NA	-1.95849023825149	6.84190125545971	6.77309209754106	8.8003914937112	6.84190125545971	6.77309209754106	8.8003914937112	NA	NA	NA	NA	NA	NA
Q15459	SF3A1	Splicing factor 3A subunit 1 OS=Homo sapiens GN=SF3A1 PE=1 SV=1	2	0.116949118662923	9.09748669203157	NA	NA	NA	NA	0.590719644333609	9.21048160728654	9.32743072594946	8.73671108161585	9.25703419762632	9.36225696054661	8.78657302618447	9.27941159778139	9.40808707218695	8.80233171788187	NA	NA	NA
Q15532	SSXT	Protein SSXT OS=Homo sapiens GN=SS18 PE=1 SV=3	1	0.178301090201007	7.68765137319675	NA	NA	NA	NA	1.28032202714152	7.77323342046235	7.95153451066336	6.67121248352185	7.77323342046235	7.95153451066336	6.67121248352185	NA	NA	NA	NA	NA	NA
Q15562	TEAD2	Transcriptional enhancer factor TEF-4 OS=Homo sapiens GN=TEAD2 PE=1 SV=2	2	-0.110474430755504	6.86058412436232	NA	NA	NA	NA	0.379475024248272	9.76600001034634	9.65552557959083	9.38652498609807	9.72874655949828	9.68452322084356	9.33211649156622	4.55721751023825	4.38049198738197	4.19489752967377	NA	NA	NA
Q15637	SF01	Splicing factor 1 OS=Homo sapiens GN=SF1 PE=1 SV=4	3	-0.0195833632058466	10.000569355999	-0.111768744510182	0.912246309131249	0.998972140838833	-4.67594116291476	0.467502334349245	11.0016828165859	10.9820994533801	10.5341804822367	11.0031765480086	10.9747935496611	10.0441598966059	10.4920248355169	10.5350323145293	10.1933757503548	9.01676849962988	8.94339392934751	8.87192723314696
Q15648	MED1	Mediator of RNA polymerase II transcription subunit 1 OS=Homo sapiens GN=MED1 PE=1 SV=4	1	0.134180342873575	5.73912456415097	NA	NA	NA	NA	0.971955157016454	5.56724989713333	5.70143024000691	4.72947508299045	5.56724989713333	5.70143024000691	4.72947508299045	NA	NA	NA	NA	NA	NA
Q15651	HMGN3	High mobility group nucleosome-binding domain-containing protein 3 OS=Homo sapiens GN=HMGN3 PE=1 SV=2	1	0.0510946256927269	9.1122271742392	NA	NA	NA	NA	0.614077012032409	9.71711333413045	9.76820795982318	9.15413094779077	9.71711333413045	9.76820795982318	9.15413094779077	NA	NA	NA	NA	NA	NA
Q15717	ELAV1	ELAV-like protein 1 OS=Homo sapiens GN=ELAVL1 PE=1 SV=2	3	0.0506297857874252	10.5667415180098	0.30014088870713	0.767515605747622	0.998972140838833	-4.66979151513546	0.427874323241573	11.114744028005	11.1653738137924	10.7374994905509	11.3123197989709	11.3402753380231	10.5605034361213	11.3050072023252	11.4059202048913	10.8937944812164	9.76918847293493	9.7922092886789	9.8004839445309
Q15843	NEDD8	NEDD8 OS=Homo sapiens GN=NEDD8 PE=1 SV=1	3	-0.060467951571372	8.0385711646747	-0.388241702950943	0.702400242705973	0.998972140838833	-4.66501881384987	0.302347367092851	9.49815320099825	9.43768524942688	9.1958058339054	9.51870935070479	9.62553925773121	9.20983626957613	9.36476001047553	9.21035824759872	9.05237397062079	5.59138876988059	5.45755677101686	5.30560578958543
Q15911	ZFHX3	Zinc finger homeobox protein 3 OS=Homo sapiens GN=ZFHX3 PE=1 SV=2	1	0.106156868096926	7.45768799307833	NA	NA	NA	NA	1.61825851226683	8.15213994976444	8.25829681786137	6.64003830559454	8.15213994976444	8.25829681786137	6.64003830559454	NA	NA	NA	NA	NA	NA
Q16181	SEPT7	Septin-7 OS=Homo sapiens GN=SEPT7 PE=1 SV=2	3	-0.0138435506902335	7.51209073248053	-0.0569354417454836	0.955225205104518	0.998972140838833	-4.67667760477471	-0.688583845167375	7.29286034849967	7.27901679780943	7.98144419366704	6.90138411930197	6.98559801189651	8.53249508082702	9.02426901476315	8.93413313158226	9.15844739617978	5.6635072773561	5.62789861587175	5.96396946991654
Q16204	CCDC6	Coiled-coil domain-containing protein 6 OS=Homo sapiens GN=CCDC6 PE=1 SV=2	2	-0.120865580243843	7.71935073961469	NA	NA	NA	NA	0.228981501191533	7.87628058544834	7.75541500520449	7.6472990842568	7.83338709786294	7.7665762325739	7.61165718848093	7.65637378448223	7.48145348928358	7.42014069148117	NA	NA	NA
Q16254	E2F4	Transcription factor E2F4 OS=Homo sapiens GN=E2F4 PE=1 SV=2	1	0.0354296699107888	6.79160430569756	NA	NA	NA	NA	1.95950312300268	8.26671962378861	8.3021492936994	6.34264617069672	8.26671962378861	8.3021492936994	6.34264617069672	NA	NA	NA	NA	NA	NA
Q16401	PSMD5	26S proteasome non-ATPase regulatory subunit 5 OS=Homo sapiens GN=PSMD5 PE=1 SV=3	3	-0.0816880534284703	10.1492981894678	-0.589563523258425	0.56282647250594	0.998972140838833	-4.64972886726294	0.104253967003075	11.0188605287446	10.9371724753161	10.9146065617415	11.048404159441	10.9002846109351	11.07390724	10.7164520361297	10.7443713611241	10.4853836974885	8.91192693354312	8.78706299676918	8.80473029061604
Q16531	DDB1	DNA damage-binding protein 1 OS=Homo sapiens GN=DDB1 PE=1 SV=1	2	-0.0375120937040281	6.75145491991389	NA	NA	NA	NA	0.362769847190195	6.25091014112398	6.21339804741995	5.88814029393378	6.32321564074782	6.4535646116053	5.8488911575232	7.40805673574417	7.20268357747864	7.1568415245884	NA	NA	NA
Q16543	CDC37	Hsp90 co-chaperone Cdc37 OS=Homo sapiens GN=CDC37 PE=1 SV=1	2	0.00648828029065918	9.10238333928039	NA	NA	NA	NA	-0.0666031958015481	9.13590708502983	9.14239536532049	9.20899856112204	9.18653875930858	9.29329099273023	9.20926187553884	8.32530545508968	8.23152978224935	8.44876529104384	NA	NA	NA
Q16555	DPYL2	Dihydropyrimidinase-related protein 2 OS=Homo sapiens GN=DPYSL2 PE=1 SV=1	2	0.0494605788995672	5.59854860969216	NA	NA	NA	NA	0.525953808696296	6.62868900813726	6.67814958703683	6.15219577834053	6.64961545906341	6.64807505064477	6.23840473932508	5.06085030491983	5.1613118711376	4.5190745650647	NA	NA	NA
Q16576	RBBP7	Histone-binding protein RBBP7 OS=Homo sapiens GN=RBBP7 PE=1 SV=1	3	-0.0594137991732619	8.45337210115011	-0.238143102395425	0.814465633024386	0.998972140838833	-4.67243047360493	0.23385400620991	8.54289398423622	8.48348018506295	8.30903997802631	8.18586654531133	8.25050145710741	8.19862043444278	8.16523004268863	8.05942172184522	7.77030992970724	8.63457771135014	8.49750972287769	8.31518191657036
Q16629	SRSF7	Serine/arginine-rich splicing factor 7 OS=Homo sapiens GN=SRSF7 PE=1 SV=1	3	0.025793333234823	10.523217262343	0.131253440809277	0.897033767252573	0.998972140838833	-4.67556446319679	0.252146630127665	11.698852211346	11.7246455445809	11.4724989144532	11.837636379839	11.8531257254052	11.1967426219685	10.950233017158	11.0589870747726	10.6158463599059	9.47894292311666	9.43207951964036	9.77516344756075
Q16630	CPSF6	Cleavage and polyadenylation specificity factor subunit 6 OS=Homo sapiens GN=CPSF6 PE=1 SV=2	3	-0.0278867523580182	9.33334785956184	-0.142196426562677	0.888507693434573	0.998972140838833	-4.67532650718054	0.288010473189258	10.4822197327006	10.4543329803426	10.1942092595114	10.6009549138396	10.5598618682378	10.1357459255132	10.3443672482144	10.5043792042954	9.70263033628665	8.1445489987887	7.94196983123541	8.38746347947503
Q16719	KYNU	Kynureninase OS=Homo sapiens GN=KYNU PE=1 SV=1	1	0.0935938254186777	6.20879117056108	NA	NA	NA	NA	-1.0759684619951	5.65861954244647	5.75221336786514	6.82818182986025	5.65861954244647	5.75221336786514	6.82818182986025	NA	NA	NA	NA	NA	NA
Q16822	PCKGM	Phosphoenolpyruvate carboxykinase [GTP], mitochondrial OS=Homo sapiens GN=PCK2 PE=1 SV=3	1	-0.0705774548561262	7.33674824498436	NA	NA	NA	NA	-1.83580652311159	6.15409477234059	6.08351731748447	7.98990129545218	6.15409477234059	6.08351731748447	7.98990129545218	NA	NA	NA	NA	NA	NA
Q16891	MIC60	MICOS complex subunit MIC60 OS=Homo sapiens GN=IMMT PE=1 SV=1	2	-0.237976792515052	7.82276451610994	NA	NA	NA	NA	-1.00272039801313	7.51327143856225	7.2752946460472	8.51599183657539	7.25738784269265	7.02853758026866	9.06123616574775	8.24371803742147	7.99661471481536	8.44531051039264	NA	NA	NA
Q1KMD3	HNRL2	Heterogeneous nuclear ribonucleoprotein U-like protein 2 OS=Homo sapiens GN=HNRNPUL2 PE=1 SV=1	3	-0.055793978125628	10.7955458531366	-0.26706505160153	0.792461210831544	0.998972140838833	-4.67127393416435	0.584114387910363	11.9019351011185	11.8461411229928	11.3178207132081	12.2474571032617	12.171044963157	11.1845211769458	11.702927113332	11.6091325563836	11.246872055015	9.43558097328198	9.43840573595822	9.20222879418382
Q27J81	INF2	Inverted formin-2 OS=Homo sapiens GN=INF2 PE=1 SV=2	2	0.083951940736009	7.92925933868018	NA	NA	NA	NA	-0.915349283398568	6.14486395894069	6.2288158996767	7.14416518307527	5.90689059560852	6.09682808118742	7.51502394460061	9.39542702717755	9.37339342307066	9.7858961264546	NA	NA	NA
Q29RF7	PDS5A	Sister chromatid cohesion protein PDS5 homolog A OS=Homo sapiens GN=PDS5A PE=1 SV=1	1	0.215278435557973	7.70134778826716	NA	NA	NA	NA	1.03489686920806	8.09494481454283	8.31022325010081	7.27532638089275	8.09494481454283	8.31022325010081	7.27532638089275	NA	NA	NA	NA	NA	NA
Q2TAY7	SMU1	WD40 repeat-containing protein SMU1 OS=Homo sapiens GN=SMU1 PE=1 SV=2	3	-0.00216333162464188	8.07511596120323	-0.012113726973149	0.990468415332382	0.998972140838833	-4.6769241468237	0.189797896534889	9.46192306463276	9.45975973300812	9.27212516809787	9.54613654285371	9.46844949520355	8.93682720144726	6.67434361831534	6.89620263986342	6.84378648617249	8.18061960223855	8.02995763346671	8.05109238618319
Q32P44	EMAL3	Echinoderm microtubule-associated protein-like 3 OS=Homo sapiens GN=EML3 PE=1 SV=1	2	-0.000270863227220808	8.23592014300775	NA	NA	NA	NA	-0.748887350055001	7.71381636246573	7.71354549923851	8.46270371252073	7.40240303452379	7.35112854059654	8.60505614546309	7.32063939891879	7.37137216639159	7.6157609880895	NA	NA	NA
Q3T8J9	GON4L	GON-4-like protein OS=Homo sapiens GN=GON4L PE=1 SV=1	1	0.0256648833933468	4.46551941902257	NA	NA	NA	NA	-0.813398898391594	4.64797229824696	4.6736371816403	5.4870360800319	4.64797229824696	4.6736371816403	5.4870360800319	NA	NA	NA	NA	NA	NA
Q49A26	GLYR1	Putative oxidoreductase GLYR1 OS=Homo sapiens GN=GLYR1 PE=1 SV=3	2	0.106718502724179	7.06510943882333	NA	NA	NA	NA	0.21296662613641	7.96796742322394	8.07468592594812	7.86171929981171	7.96058121135347	8.12994532690421	7.66594494908371	6.82972273508606	6.87379562498368	6.91186275053136	NA	NA	NA
Q4G0J3	LARP7	La-related protein 7 OS=Homo sapiens GN=LARP7 PE=1 SV=1	3	-0.0367014029124544	7.70824834789725	-0.136114297128423	0.893244841028185	0.998972140838833	-4.67546110552329	0.170220590148729	8.39618545709605	8.3594840541836	8.22596486694732	8.42997456109017	8.35695494716569	8.18129426489195	7.75879427755549	7.83307079169031	7.31288295528436	6.78135971352466	6.66999860457696	6.96528956154783
Q52LJ0	FA98B	Protein FAM98B OS=Homo sapiens GN=FAM98B PE=1 SV=1	1	0.178830252625548	4.99700851489364	NA	NA	NA	NA	-1.20855660350031	5.54402605861673	5.72285631124228	6.93141291474259	5.54402605861673	5.72285631124228	6.93141291474259	NA	NA	NA	NA	NA	NA
Q53GS9	SNUT2	U4/U6.U5 tri-snRNP-associated protein 2 OS=Homo sapiens GN=USP39 PE=1 SV=2	1	0.151139315008759	5.3431036713794	NA	NA	NA	NA	0.605286424484874	5.64735563012862	5.79849494513738	5.1932085206525	5.64735563012862	5.79849494513738	5.1932085206525	NA	NA	NA	NA	NA	NA
Q562R1	ACTBL	Beta-actin-like protein 2 OS=Homo sapiens GN=ACTBL2 PE=1 SV=2	1	0.0516093112943308	7.97078010756137	NA	NA	NA	NA	-1.45785058281782	7.58646452588639	7.63807383718072	9.09592441999854	7.58646452588639	7.63807383718072	9.09592441999854	NA	NA	NA	NA	NA	NA
Q5BKZ1	ZN326	DBIRD complex subunit ZNF326 OS=Homo sapiens GN=ZNF326 PE=1 SV=2	2	0.293543012488448	6.79636407313795	NA	NA	NA	NA	0.236609201311319	6.51317513709883	6.80671814958728	6.57010894827596	6.57169847710128	6.53538647708221	6.83577973979966	6.87062892525045	7.49402695024642	6.72041528490633	NA	NA	NA
Q5SSJ5	HP1B3	Heterochromatin protein 1-binding protein 3 OS=Homo sapiens GN=HP1BP3 PE=1 SV=1	2	0.0193481753825004	9.46089078745123	NA	NA	NA	NA	0.0382195094016655	8.76266933687415	8.78201751225665	8.74379800285499	8.52792376461189	8.62633483166594	8.81876475666177	10.3843212242948	10.3246065080058	10.0557375642066	NA	NA	NA
Q5T4S7	UBR4	E3 ubiquitin-protein ligase UBR4 OS=Homo sapiens GN=UBR4 PE=1 SV=1	2	-0.131312483074675	6.71375539744736	NA	NA	NA	NA	-0.337936615879796	5.62994787863141	5.49863539555673	5.9678844945112	4.82273014794452	4.77986003039493	6.39231742277876	NA	NA	NA	8.23775626802149	8.01800141942173	7.34404222494683
Q5TGY3	AHDC1	AT-hook DNA-binding motif-containing protein 1 OS=Homo sapiens GN=AHDC1 PE=1 SV=1	3	-0.076488562208155	6.74845473944753	-0.109821543096906	0.913920397935345	0.998972140838833	-4.67596920147328	1.33989942754209	8.58586085764459	8.50937229543644	7.2459614301025	8.26909327531189	8.19271552031642	8.63486289811842	7.71718679297824	7.84692307320363	7.11396536101251	5.34645041402143	5.06362620216705	1.56420394055436
Q5VT52	RPRD2	Regulation of nuclear pre-mRNA domain-containing protein 2 OS=Homo sapiens GN=RPRD2 PE=1 SV=1	1	0.336658326519135	8.15553592275398	NA	NA	NA	NA	1.23285178217202	8.53788397820949	8.87454230472863	7.64169052255661	8.53788397820949	8.87454230472863	7.64169052255661	NA	NA	NA	NA	NA	NA
Q5VTR2	BRE1A	E3 ubiquitin-protein ligase BRE1A OS=Homo sapiens GN=RNF20 PE=1 SV=2	2	-0.0447458508236291	7.65394258515804	NA	NA	NA	NA	0.740163775214562	8.99230434487409	8.94755849405046	8.25214056965953	8.97576609903384	9.10564665267773	8.46792572531607	6.9915218460757	6.77214959078454	6.01903466936434	NA	NA	NA
Q5VYK3	ECM29	Proteasome-associated protein ECM29 homolog OS=Homo sapiens GN=ECM29 PE=1 SV=2	3	0.131600194436038	7.10990160164687	0.685570631416566	0.501737107151837	0.998972140838833	-4.6403727024621	-0.360445833096018	5.52257370741454	5.65417390185058	6.01461973494659	5.27771913097923	5.63164479667488	6.2240016741981	8.20931410262958	8.15824901445238	8.35654629175694	7.31999461900151	7.41193462479118	7.70261796925145
Q66K64	DCA15	DDB1- and CUL4-associated factor 15 OS=Homo sapiens GN=DCAF15 PE=1 SV=1	1	-0.261752172980696	6.53461201036785	NA	NA	NA	NA	-3.99367234856206	6.49139502519044	6.22964285220975	10.4850673737525	6.49139502519044	6.22964285220975	10.4850673737525	NA	NA	NA	NA	NA	NA
Q68CL5	TPGS2	Tubulin polyglutamylase complex subunit 2 OS=Homo sapiens GN=TPGS2 PE=2 SV=2	2	0.350276884843962	3.11899342652832	NA	NA	NA	NA	-8.66399432789995	1.37078657215005	1.72106345699401	10.385057784894	1.5746205564997	1.09953567355091	10.2713463002826	0.678071905112637	1.85371055774934	10.0098885868176	NA	NA	NA
Q68E01	INT3	Integrator complex subunit 3 OS=Homo sapiens GN=INTS3 PE=1 SV=1	2	0.0339153765930931	3.90133595784812	NA	NA	NA	NA	-0.207086604043943	5.48337681920641	5.51729219579951	5.72437879984345	5.64220645255563	5.47248777146274	5.28434491207921	2.87634153224891	3.11389096652798	3.71620703399941	NA	NA	NA
Q69YN4	VIR	Protein virilizer homolog OS=Homo sapiens GN=KIAA1429 PE=1 SV=2	1	-0.463567393206503	4.39996082391815	NA	NA	NA	NA	0.160159847948732	4.99160282584282	4.52803543263632	4.83144297789409	4.99160282584282	4.52803543263632	4.83144297789409	NA	NA	NA	NA	NA	NA
Q6AI08	HEAT6	HEAT repeat-containing protein 6 OS=Homo sapiens GN=HEATR6 PE=1 SV=1	2	0.19349207631787	7.09594257185587	NA	NA	NA	NA	-0.101588284013483	7.95904531169716	8.15253738801503	8.25412567202851	7.91040716919212	7.86542397831313	8.52909584800261	6.13016602934072	6.56213337285544	6.10163807119293	NA	NA	NA
Q6FI13	H2A2A	Histone H2A type 2-A OS=Homo sapiens GN=HIST2H2AA3 PE=1 SV=3	3	0.174477903405382	10.5658175536615	0.558716707403005	0.583757653990987	0.998972140838833	-4.65239095800704	0.161345400416739	11.6788111540665	11.8532890574719	11.6919436570552	12.1067732305175	12.3376199110783	11.6373267666474	12.024659836864	12.1435403766395	11.7117407102458	8.88552207165489	9.05922856153472	9.70728517110916
Q6IQ16	SPOPL	Speckle-type POZ protein-like OS=Homo sapiens GN=SPOPL PE=1 SV=1	1	0.0531487623277709	5.9324219566962	NA	NA	NA	NA	0.204116764734084	5.53738482374539	5.59053358607316	5.38641682133908	5.53738482374539	5.59053358607316	5.38641682133908	NA	NA	NA	NA	NA	NA
Q6ISB3	GRHL2	Grainyhead-like protein 2 homolog OS=Homo sapiens GN=GRHL2 PE=1 SV=1	3	-0.0930920140397404	11.1153315469598	-0.745361983363777	0.465695370294051	0.998972140838833	-4.63390197232366	1.01076628722818	12.4315266968322	12.3384346827925	11.4207604096041	12.3989669488953	12.3820256742291	11.3305567994825	10.9865429920427	10.9813430219212	10.131195527859	10.7692120915365	10.5120772942049	9.66067084344852
Q6KC79	NIPBL	Nipped-B-like protein OS=Homo sapiens GN=NIPBL PE=1 SV=2	1	0.213753503062575	4.843569522203	NA	NA	NA	NA	2.78638749259417	5.25873426840017	5.47248777146274	2.68610027886857	5.25873426840017	5.47248777146274	2.68610027886857	NA	NA	NA	NA	NA	NA
Q6NXG1	ESRP1	Epithelial splicing regulatory protein 1 OS=Homo sapiens GN=ESRP1 PE=1 SV=2	3	-0.047075390226281	7.34436264681925	-0.191851105579993	0.850011021267082	0.998972140838833	-4.67400881331251	0.337595826050637	7.89106673523202	7.84399134500574	7.55347090918138	8.00185048604354	7.91267552444137	7.39574832817903	8.75455350631966	8.84369676912132	7.89965902637744	6.19461616545233	6.053421693574	6.64282532510715
Q6P2C8	MED27	Mediator of RNA polymerase II transcription subunit 27 OS=Homo sapiens GN=MED27 PE=1 SV=1	1	0.200632159020707	6.20789979123293	NA	NA	NA	NA	-0.0980789683105847	6.12515513132229	6.325787290343	6.42386625865358	6.12515513132229	6.325787290343	6.42386625865358	NA	NA	NA	NA	NA	NA
Q6P2Q9	PRP8	Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens GN=PRPF8 PE=1 SV=2	3	0.030409380340922	9.31749361051874	0.195347788671071	0.847313458311834	0.998972140838833	-4.67390135598882	0.302375241456982	11.3155913986882	11.3460007790292	11.0436255375722	11.4685476808914	11.5304551089265	11.0484382189482	10.4120707673415	10.4119875706429	10.3075098436436	6.63247596192379	6.66187987161005	6.34124876421669
Q6PHW0	IYD1	Iodotyrosine deiodinase 1 OS=Homo sapiens GN=IYD PE=1 SV=2	1	-0.178367731494047	6.85380072325345	NA	NA	NA	NA	1.28814749215315	7.15286426700071	6.97449653550666	5.86471677484756	7.15286426700071	6.97449653550666	5.86471677484756	NA	NA	NA	NA	NA	NA
Q6PJG2	EMSA1	ELM2 and SANT domain-containing protein 1 OS=Homo sapiens GN=ELMSAN1 PE=1 SV=2	2	0.276799699415443	7.34282121312902	NA	NA	NA	NA	1.08828382342014	9.0967361654432	9.37353586485864	8.2852520414385	9.08541555075336	9.39381944794399	8.48513927160115	6.34822230042474	6.59341780206499	5.32553033156756	NA	NA	NA
Q6PJG6	BRAT1	BRCA1-associated ATM activator 1 OS=Homo sapiens GN=BRAT1 PE=1 SV=2	1	-0.0538776164297321	6.38901986971039	NA	NA	NA	NA	1.00445505770662	6.3819754785573	6.32809786212757	5.37752042085068	6.3819754785573	6.32809786212757	5.37752042085068	NA	NA	NA	NA	NA	NA
Q6PJT7	ZC3HE	Zinc finger CCCH domain-containing protein 14 OS=Homo sapiens GN=ZC3H14 PE=1 SV=1	2	0.0304493583439491	8.56410426002755	NA	NA	NA	NA	0.26128993793564	8.99670990134649	9.02715925969044	8.7658693217548	8.96454715864011	8.9170097084327	8.90633230201703	8.27409522781076	8.38253139470607	7.87062892525045	NA	NA	NA
Q6UWE0	LRSM1	E3 ubiquitin-protein ligase LRSAM1 OS=Homo sapiens GN=LRSAM1 PE=1 SV=1	2	0.0762325383244309	2.59898934938138	NA	NA	NA	NA	-0.827015421339825	2.06433677034606	2.14056930867049	2.96758473001031	2.36257007938471	2.47434332804123	3.46036812956982	2.52176867423396	2.56246050222631	3.23046654337736	NA	NA	NA
Q6UWP8	SBSN	Suprabasin OS=Homo sapiens GN=SBSN PE=1 SV=2	1	-0.298464332840769	6.33288655008286	NA	NA	NA	NA	-0.789447153624117	6.28698672757824	5.98852239473747	7.07643388120236	6.28698672757824	5.98852239473747	7.07643388120236	NA	NA	NA	NA	NA	NA
Q6UX04	CWC27	Peptidyl-prolyl cis-trans isomerase CWC27 homolog OS=Homo sapiens GN=CWC27 PE=1 SV=1	2	0.126151506243916	8.49272988414781	NA	NA	NA	NA	0.0451954609254575	8.11611766015809	8.242269166402	8.19707370547655	8.53193837812249	8.52109561845274	8.09018805044939	5.94686451107754	6.21001028323513	6.55052692938756	NA	NA	NA
