Protein	Gene	Description	N	logFC	AveExpr	t	P.Value	adj.P.Val	B	logFCcontrol	FOXA1_0min	FOXA1_45min	IgG	PR590:FOXA1 0min	PR590:FOXA1 45min	PR590:IgG	PR622:FOXA1 0min	PR622:FOXA1 45min	PR622:IgG	PR650:FOXA1 0min	PR650:FOXA1 45min	PR650:IgG
Q6ZRS2	SRCAP	Helicase SRCAP OS=Homo sapiens GN=SRCAP PE=1 SV=3	1	-0.513498272712316	3.40825647687672	NA	NA	NA	NA	-1.91206663799508	4.36006322377413	3.84656495106182	6.27212986176921	4.36006322377413	3.84656495106182	6.27212986176921	NA	NA	NA	NA	NA	NA
Q6ZW49	PAXI1	PAX-interacting protein 1 OS=Homo sapiens GN=PAXIP1 PE=1 SV=2	2	-0.0468249499200351	7.40325190473598	NA	NA	NA	NA	1.07812036044754	9.19070165730981	9.14387670738977	8.11258129686226	8.84199108423474	8.71255156510454	8.7435120829033	NA	NA	NA	6.77082904603249	6.80661866532262	4.71306732646884
Q70CQ2	UBP34	Ubiquitin carboxyl-terminal hydrolase 34 OS=Homo sapiens GN=USP34 PE=1 SV=2	1	-0.0984885983573376	6.90297099782779	NA	NA	NA	NA	0.803983730306809	6.46830402264125	6.36981542428391	5.66432029233444	6.46830402264125	6.36981542428391	5.66432029233444	NA	NA	NA	NA	NA	NA
Q71DI3	H32	Histone H3.2 OS=Homo sapiens GN=HIST2H3A PE=1 SV=3	2	0.0913787660543424	8.56762229006761	NA	NA	NA	NA	-0.0291456613784291	8.32171692410112	8.41309569015547	8.4422413515339	8.38792499912864	8.33997721906044	8.66167631675386	9.11678951251985	9.34749482469674	9.08408704976018	NA	NA	NA
Q7KZ85	SPT6H	Transcription elongation factor SPT6 OS=Homo sapiens GN=SUPT6H PE=1 SV=2	1	0.139779837822138	3.10806869748203	NA	NA	NA	NA	0.374455688502217	3.525353011583	3.66513284940514	3.29067716090292	3.525353011583	3.66513284940514	3.29067716090292	NA	NA	NA	NA	NA	NA
Q7KZF4	SND1	Staphylococcal nuclease domain-containing protein 1 OS=Homo sapiens GN=SND1 PE=1 SV=1	3	0.2096026816736	8.06418159936433	0.720327432226943	0.480593247633152	0.99785365142717	-4.63667026801315	-0.770560747219203	6.41494970543402	6.62455238710761	7.39511313432682	5.90620343434719	6.40380332522265	7.78645634199058	11.5703436556723	11.5471183137422	11.7626845707146	5.20387233336565	5.35830582944106	6.0717687973583
Q7L014	DDX46	Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens GN=DDX46 PE=1 SV=2	2	-0.0981390789694299	10.6287697141761	NA	NA	NA	NA	0.288549282363213	11.1478985403666	11.0497594613972	10.8593492580034	11.2465200638777	11.1563178767065	10.8947961140603	10.3940109203827	10.2879349496151	10.1686363054737	NA	NA	NA
Q7LBC6	KDM3B	Lysine-specific demethylase 3B OS=Homo sapiens GN=KDM3B PE=1 SV=2	1	-0.197531774059888	6.27022928599469	NA	NA	NA	NA	1.12959064188441	6.68088692071969	6.4833551466598	5.55129627883528	6.68088692071969	6.4833551466598	5.55129627883528	NA	NA	NA	NA	NA	NA
Q7RTV0	PHF5A	PHD finger-like domain-containing protein 5A OS=Homo sapiens GN=PHF5A PE=1 SV=1	2	-0.365681948427623	7.84488739935705	NA	NA	NA	NA	0.0545078971671593	8.23839624830732	7.8727142998797	8.18388835114017	8.26885942679078	8.23036360769605	8.03287224946323	7.67927901301256	6.98641093525204	7.80625039600578	NA	NA	NA
Q7Z3K3	POGZ	Pogo transposable element with ZNF domain OS=Homo sapiens GN=POGZ PE=1 SV=2	2	-0.44570131850886	9.00166989161285	NA	NA	NA	NA	0.631016251541684	9.67823839474057	9.23253707623171	9.04722214319889	9.71049897359528	9.6224048651433	8.93836141341906	8.8444591862768	8.04115065771105	8.35456424336964	NA	NA	NA
Q7Z406	MYH14	Myosin-14 OS=Homo sapiens GN=MYH14 PE=1 SV=2	3	0.0389883233232418	9.16736336296194	0.177109427079803	0.861404262181834	0.99785365142717	-4.67444065450057	-1.01422894644779	8.43169049391523	8.47067881723847	9.48490776368626	8.12858358197185	8.37031376454479	9.8748825746441	11.3884901595718	11.3236861129787	11.6322974316481	6.91545260911194	6.85549144310187	8.0849981536765
Q7Z5J4	RAI1	Retinoic acid-induced protein 1 OS=Homo sapiens GN=RAI1 PE=1 SV=2	2	0.533976427436578	7.07636570172081	NA	NA	NA	NA	1.95129017670059	7.33674367163425	7.87072009907083	5.91942992237024	7.92963884947095	7.8814199080924	5.61639130705717	6.43819778419808	7.55436958044978	5.91681782808384	NA	NA	NA
Q7Z5L9	I2BP2	Interferon regulatory factor 2-binding protein 2 OS=Homo sapiens GN=IRF2BP2 PE=1 SV=2	2	-0.0388929617328362	7.41702876194413	NA	NA	NA	NA	1.37301491424795	8.15056047923187	8.11166751749903	6.77754556498392	8.29711279058376	8.22151807462377	6.67575545476049	7.90706233479578	7.9048711272901	6.78238984212315	NA	NA	NA
Q7Z6E9	RBBP6	E3 ubiquitin-protein ligase RBBP6 OS=Homo sapiens GN=RBBP6 PE=1 SV=1	1	0.171549841169069	3.86940768115179	NA	NA	NA	NA	-1.37084635627607	3.81616081943295	3.98771066060201	5.35855701687808	3.81616081943295	3.98771066060201	5.35855701687808	NA	NA	NA	NA	NA	NA
Q86SE9	PCGF5	Polycomb group RING finger protein 5 OS=Homo sapiens GN=PCGF5 PE=1 SV=1	1	0.0591029567019721	6.16138671357018	NA	NA	NA	NA	2.47338706230588	7.31773561724565	7.37683857394762	4.90345151164175	7.31773561724565	7.37683857394762	4.90345151164175	NA	NA	NA	NA	NA	NA
Q86U38	NOP9	Nucleolar protein 9 OS=Homo sapiens GN=NOP9 PE=1 SV=1	2	-0.583316876254504	5.4808115260808	NA	NA	NA	NA	0.135466967857832	4.61421352660041	4.0308966503459	4.47874655874257	4.58753644438498	4.46317402032311	4.50189403875901	6.63579584267172	5.59352451422458	6.45050431258202	NA	NA	NA
Q86U42	PABP2	Polyadenylate-binding protein 2 OS=Homo sapiens GN=PABPN1 PE=1 SV=3	2	0.0809567153192443	8.73535084974799	NA	NA	NA	NA	0.650082828784512	9.03478538370248	9.11574209902173	8.46565927023721	9.0886368263335	9.12511822195124	8.33628338786443	8.97699364608239	9.10242568110314	8.59109485762092	NA	NA	NA
Q86U70	LDB1	LIM domain-binding protein 1 OS=Homo sapiens GN=LDB1 PE=1 SV=2	2	-0.0335232275266222	8.07630101180788	NA	NA	NA	NA	0.670538075541601	7.57943605705186	7.54591282952524	6.90889798151026	7.57435024208829	7.54098595376775	7.2547586928052	8.72390468406944	8.69022251733673	7.70242008226933	NA	NA	NA
Q86U86	PB1	Protein polybromo-1 OS=Homo sapiens GN=PBRM1 PE=1 SV=1	3	-0.209832070869611	5.4766307989258	-0.651541866935901	0.522946436303741	0.99785365142717	-4.64383661541675	0.395184058930568	7.86404828802797	7.65421621715836	7.46886422909741	8.1873520732005	8.02624677264819	7.06316392337829	5.63475920036162	4.90482812915163	4.94083792753186	3.52356195605701	3.78510211521048	4.15611920191728
Q86UE4	LYRIC	Protein LYRIC OS=Homo sapiens GN=MTDH PE=1 SV=2	2	-0.270213550968319	4.14196585275924	NA	NA	NA	NA	-0.872581302808881	4.00070173305929	3.73048818209097	4.87328303586817	3.87353199866209	4.22055107451228	5.71011763204345	3.70360699721978	2.81616081943295	3.61218396945618	NA	NA	NA
Q86UU0	BCL9L	B-cell CLL/lymphoma 9-like protein OS=Homo sapiens GN=BCL9L PE=1 SV=1	3	-0.115863754264705	8.99453807030177	-0.368049267164139	0.717192915056604	0.99785365142717	-4.66621150150028	0.999456273275824	10.7425773088679	10.6267135546031	9.74312103559203	10.9211236607465	10.9853540455408	9.20117874679828	8.17770427574925	7.66376139375731	7.18104574167183	8.17406965298137	8.27619088738484	7.89230428117953
Q86V81	THOC4	THO complex subunit 4 OS=Homo sapiens GN=ALYREF PE=1 SV=3	3	-0.0592215532877454	8.92726731818393	-0.298465188253396	0.768773402256743	0.99785365142717	-4.66987070353525	-0.02086005420772	9.06804536280999	9.00882380952225	9.08890541701771	9.27678908855754	9.2581117026958	9.00006037938831	9.95498558770042	9.5821688697698	9.99499987802163	8.35434384758806	8.56817329151719	8.65363842905923
Q86VM9	ZCH18	Zinc finger CCCH domain-containing protein 18 OS=Homo sapiens GN=ZC3H18 PE=1 SV=2	1	-0.0542339521373467	7.81010114772711	NA	NA	NA	NA	1.01000198176961	8.24772411164694	8.1934901595096	7.23772212987734	8.24772411164694	8.1934901595096	7.23772212987734	NA	NA	NA	NA	NA	NA
Q86VP6	CAND1	Cullin-associated NEDD8-dissociated protein 1 OS=Homo sapiens GN=CAND1 PE=1 SV=2	3	-0.147679232084936	9.95516565456461	-0.83759953986491	0.41326242061255	0.99785365142717	-4.62298631458885	-0.199578323549686	9.6647862755552	9.51710704347027	9.86436459910489	9.53951888589956	9.61173621789039	9.78278764944403	11.1944842570816	10.8368618964006	11.0725489546356	9.33585288731026	9.17822021974555	9.81325439686078
Q86W42	THOC6	THO complex subunit 6 homolog OS=Homo sapiens GN=THOC6 PE=1 SV=1	1	0.286553764785477	4.63260026980799	NA	NA	NA	NA	-0.0313751728885912	4.63060516627687	4.91715893106235	4.94853410395094	4.63060516627687	4.91715893106235	4.94853410395094	NA	NA	NA	NA	NA	NA
Q86W92	LIPB1	Liprin-beta-1 OS=Homo sapiens GN=PPFIBP1 PE=1 SV=2	1	0.343440505550037	5.33492598054533	NA	NA	NA	NA	-0.206450877467427	3.80514502368184	4.14858552923187	4.3550364066993	3.80514502368184	4.14858552923187	4.3550364066993	NA	NA	NA	NA	NA	NA
Q86WI1	PKHL1	Fibrocystin-L OS=Homo sapiens GN=PKHD1L1 PE=2 SV=2	1	-1.68747741134709	4.09197054267895	NA	NA	NA	NA	-0.701641129764351	1.98445914910422	0.296981737757131	2.68610027886857	1.98445914910422	0.296981737757131	2.68610027886857	NA	NA	NA	NA	NA	NA
Q86X55	CARM1	Histone-arginine methyltransferase CARM1 OS=Homo sapiens GN=CARM1 PE=1 SV=3	3	-0.0797554759698942	6.87586940768011	-0.273160970990809	0.787845424956084	0.99785365142717	-4.67101351174323	-0.186154255827663	7.54225277024209	7.46249729427219	7.72840702606975	7.39348239471894	7.27951109284753	7.48709352016253	8.30397639879434	8.03852711232646	7.95535930524299	5.34366161683464	5.48381577726426	6.15713035242538
Q86XI8	CS068	Uncharacterized protein C19orf68 OS=Homo sapiens GN=C19orf68 PE=1 SV=2	3	0.325638042406224	7.21020618495466	0.836420213336533	0.413912631122472	0.99785365142717	-4.62313244361328	-0.558113613632472	6.9036190210743	7.22925706348052	7.78737067711299	6.9619870648765	6.84333784511378	7.25536584510744	6.57602537557115	7.35629475395822	8.67515055117055	7.19939191038298	7.5146858789773	7.45814292266873
Q86XP3	DDX42	ATP-dependent RNA helicase DDX42 OS=Homo sapiens GN=DDX42 PE=1 SV=1	2	-0.257981551546971	9.75507082799753	NA	NA	NA	NA	0.0809987688442835	10.4990222732041	10.2410407216572	10.4180235043598	10.3886477498771	10.3768618240349	10.4046017954831	9.3651975980728	8.86102042082103	9.18724601477824	NA	NA	NA
Q86Y56	DAAF5	Dynein assembly factor 5, axonemal OS=Homo sapiens GN=DNAAF5 PE=1 SV=4	2	0.27015083462749	6.92365202774724	NA	NA	NA	NA	-0.00403187440119801	6.15981922462061	6.4299700592481	6.4340019336493	6.08154050183588	6.23635594128955	6.92659251005107	7.3450566892874	7.73054291908871	7.0483700991296	NA	NA	NA
Q86YP4	P66A	Transcriptional repressor p66-alpha OS=Homo sapiens GN=GATAD2A PE=1 SV=1	1	-0.186580260803935	7.25100432037627	NA	NA	NA	NA	0.867842612999167	6.84315834961857	6.65657808881463	5.9753157366194	6.84315834961857	6.65657808881463	5.9753157366194	NA	NA	NA	NA	NA	NA
Q8IU81	I2BP1	Interferon regulatory factor 2-binding protein 1 OS=Homo sapiens GN=IRF2BP1 PE=1 SV=1	2	-0.0197050751818146	9.05368858958303	NA	NA	NA	NA	0.638130530173111	9.91559153256574	9.89588645738392	9.27746100239263	9.91088895796057	9.85467918684015	9.18234114262337	8.95361446119936	8.97041408195616	8.40590121619034	NA	NA	NA
Q8IUE6	H2A2B	Histone H2A type 2-B OS=Homo sapiens GN=HIST2H2AB PE=1 SV=3	2	-0.92493300149733	7.39512510723432	NA	NA	NA	NA	-0.300911492477039	7.93408308489347	7.00915008339614	8.23499457737051	7.97203613747831	8.03688006570115	8.42374622911477	7.37367306631735	5.45896313509985	7.52378595963496	NA	NA	NA
Q8IVH2	FOXP4	Forkhead box protein P4 OS=Homo sapiens GN=FOXP4 PE=1 SV=1	2	-0.386739987823377	6.85524752365698	NA	NA	NA	NA	0.488296408174137	7.2718405711204	6.88510058329703	6.78354416294627	7.02664199908161	6.9407540474748	6.54358425948883	6.94686451107754	6.2592724870376	6.45332943432205	NA	NA	NA
Q8IWU9	TPH2	Tryptophan 5-hydroxylase 2 OS=Homo sapiens GN=TPH2 PE=1 SV=1	3	0.356234633641157	5.42151519189204	1.1007967617243	0.285518903928258	0.99785365142717	-4.5860572835907	-0.623139219725463	4.61177440979469	4.96800904343584	5.59114826316131	4.49093680856252	4.40501986550966	5.9828306411529	5.54557129100165	6.85886908074557	5.98299357469431	5.52624770621068	5.36757076044307	6.5350531500275
Q8IWX8	CHERP	Calcium homeostasis endoplasmic reticulum protein OS=Homo sapiens GN=CHERP PE=1 SV=3	2	-0.199881873819058	7.70933768631623	NA	NA	NA	NA	0.908629730861181	8.32946809377143	8.12958621995237	7.42083836291025	8.31809083756842	8.21781925341031	7.21633013586771	7.44749654666539	7.14800438318539	6.73199778664374	NA	NA	NA
Q8IX12	CCAR1	Cell division cycle and apoptosis regulator protein 1 OS=Homo sapiens GN=CCAR1 PE=1 SV=2	1	0.0235617651552413	5.96981217014065	NA	NA	NA	NA	2.10663753351166	6.73760951073163	6.76117127588687	4.65453374237522	6.73760951073163	6.76117127588687	4.65453374237522	NA	NA	NA	NA	NA	NA
Q8IX18	DHX40	Probable ATP-dependent RNA helicase DHX40 OS=Homo sapiens GN=DHX40 PE=1 SV=2	2	0.121398019348296	7.72245666389311	NA	NA	NA	NA	1.0434490955825	7.74268545647122	7.86408347581952	6.82063438023701	7.84324810015771	7.86727873970966	6.54557129100165	8.03633063204002	8.25509603118466	7.48990528872767	NA	NA	NA
Q8IXH7	NELFD	Negative elongation factor C/D OS=Homo sapiens GN=NELFCD PE=1 SV=2	1	-0.121735191594644	5.8972902699309	NA	NA	NA	NA	1.56638278429223	6.26959425168337	6.14785906008873	4.70321146739115	6.26959425168337	6.14785906008873	4.70321146739115	NA	NA	NA	NA	NA	NA
Q8IXT5	RB12B	RNA-binding protein 12B OS=Homo sapiens GN=RBM12B PE=1 SV=2	2	-0.242615286954549	5.46968578756646	NA	NA	NA	NA	0.244516820187092	6.38616188431269	6.14354659735815	6.1416450641256	6.24276580832781	6.40647836104169	6.31366047890376	4.81542904409852	4.16648591747554	4.25550073314839	NA	NA	NA
Q8IY67	RAVR1	Ribonucleoprotein PTB-binding 1 OS=Homo sapiens GN=RAVER1 PE=1 SV=1	1	-0.249871670696267	5.33027035064248	NA	NA	NA	NA	-0.100138700279677	5.4731838848856	5.22331221418934	5.57332258516528	5.4731838848856	5.22331221418934	5.57332258516528	NA	NA	NA	NA	NA	NA
Q8IZ83	A16A1	Aldehyde dehydrogenase family 16 member A1 OS=Homo sapiens GN=ALDH16A1 PE=1 SV=2	3	-0.28411256780801	7.11045633846019	-1.15517685491724	0.26315457407112	0.99785365142717	-4.5774477626472	0.184381800551193	6.25441732814856	5.97030476034055	6.07003552759736	5.9748242717736	6.08594660880296	6.04829224396966	6.41120831413267	5.51434773411676	6.15554108327966	9.4738216939288	9.40722223349132	9.10287555093218
Q8IZL8	PELP1	Proline-, glutamic acid- and leucine-rich protein 1 OS=Homo sapiens GN=PELP1 PE=1 SV=2	1	-0.0276044613946009	5.29537381306956	NA	NA	NA	NA	-0.214988146825186	5.4870360800319	5.4594316186373	5.70202422685708	5.4870360800319	5.4594316186373	5.70202422685708	NA	NA	NA	NA	NA	NA
Q8IZW8	TENS4	Tensin-4 OS=Homo sapiens GN=TNS4 PE=1 SV=3	2	-0.00729818727040055	8.33951320371116	NA	NA	NA	NA	-2.49717650544562	8.5266452147357	8.5193470274653	11.0238217201813	8.83356781311585	8.57337669062539	10.8425523873944	7.87660464572559	8.12219939367525	10.8619730823383	NA	NA	NA
Q8N0Z3	SPICE	Spindle and centriole-associated protein 1 OS=Homo sapiens GN=SPICE1 PE=1 SV=1	1	0.152047335583136	7.27887148912586	NA	NA	NA	NA	0.69104222056856	7.34910742822202	7.50115476380515	6.81011254323659	7.34910742822202	7.50115476380515	6.81011254323659	NA	NA	NA	NA	NA	NA
Q8N163	CCAR2	Cell cycle and apoptosis regulator protein 2 OS=Homo sapiens GN=CCAR2 PE=1 SV=2	3	0.0224377465065793	9.08054987751475	0.0731848319379267	0.942475365299308	0.99785365142717	-4.67650900790101	0.307355017484037	10.2320414742341	10.2544792207407	9.94712420325669	10.7183188104793	10.6504683943127	9.63496658842219	10.3549891973195	10.3291316069694	9.94648858625403	6.37180775332955	6.53282899936592	7.00890877351973
Q8N1G0	ZN687	Zinc finger protein 687 OS=Homo sapiens GN=ZNF687 PE=1 SV=1	1	0.0298058765126683	5.06658739110676	NA	NA	NA	NA	-0.737667806417057	4.84513157286056	4.87493744937323	5.61260525579029	4.84513157286056	4.87493744937323	5.61260525579029	NA	NA	NA	NA	NA	NA
Q8N2R0	OSR2	Protein odd-skipped-related 2 OS=Homo sapiens GN=OSR2 PE=1 SV=2	1	0.0902029281699361	5.44257722450695	NA	NA	NA	NA	0.768680331493204	5.93073733756289	6.02094026573282	5.25225993423962	5.93073733756289	6.02094026573282	5.25225993423962	NA	NA	NA	NA	NA	NA
Q8N2W9	PIAS4	E3 SUMO-protein ligase PIAS4 OS=Homo sapiens GN=PIAS4 PE=1 SV=1	2	-0.726435125970664	7.01660792059305	NA	NA	NA	NA	1.14166239311994	8.89671461058043	8.17027948460976	7.75505221746048	8.83117149693844	8.87225712522845	7.31041802902699	5.70340924586029	4.20945336562895	4.94083792753186	NA	NA	NA
Q8N3U4	STAG2	Cohesin subunit SA-2 OS=Homo sapiens GN=STAG2 PE=1 SV=3	1	0.00988507501516089	7.25798804608212	NA	NA	NA	NA	1.02080239442554	7.88796038099035	7.89784545600551	6.87704306157997	7.88796038099035	7.89784545600551	6.87704306157997	NA	NA	NA	NA	NA	NA
Q8N684	CPSF7	Cleavage and polyadenylation specificity factor subunit 7 OS=Homo sapiens GN=CPSF7 PE=1 SV=1	3	-0.0261669500851536	8.65862942295006	-0.165636139235502	0.870293348881878	0.99785365142717	-4.67475302217834	0.742488411494119	10.0813714328347	10.0552044827495	9.33888302134057	10.0633084014125	10.1464777600877	9.62147630056536	9.13174674287385	9.07056183372563	8.42098278992377	7.81286490344988	7.71237960366742	6.7379957227647
Q8NB78	KDM1B	Lysine-specific histone demethylase 1B OS=Homo sapiens GN=KDM1B PE=1 SV=3	2	0.15486230063955	6.47040327959582	NA	NA	NA	NA	1.25666266231269	6.03931692750462	6.19417922814417	4.93751656583148	6.20191386020806	5.90000421002328	4.72947508299045	7.97515193360579	8.58678618506967	7.24398998747711	NA	NA	NA
Q8NC51	PAIRB	Plasminogen activator inhibitor 1 RNA-binding protein OS=Homo sapiens GN=SERBP1 PE=1 SV=2	3	0.030977925585649	11.4550219659966	0.132828454565965	0.895805796310933	0.99785365142717	-4.67553138333742	-0.747650897110262	10.8180371521564	10.8490150777421	11.5966659748523	10.5201626366009	10.6585621660255	11.609574521156	11.4716607002844	11.4677838382414	11.7589191674231	9.56487079329034	9.52328190266569	10.5240869096842
Q8NC74	RB8NL	RBBP8 N-terminal-like protein OS=Homo sapiens GN=RBBP8NL PE=2 SV=3	1	-0.167047182141938	5.93652793441267	NA	NA	NA	NA	1.75075418279179	6.525353011583	6.35830582944106	4.77459882879121	6.525353011583	6.35830582944106	4.77459882879121	NA	NA	NA	NA	NA	NA
Q8NEZ4	KMT2C	Histone-lysine N-methyltransferase 2C OS=Homo sapiens GN=KMT2C PE=1 SV=3	3	0.322268263797788	10.9464773403524	1.22077238997795	0.237956004104427	0.99785365142717	-4.56665587737116	2.15785268414916	11.8240035926133	12.1462718564111	9.98841917226195	11.9068718103945	11.7542313656525	10.0251494518459	11.4567834192371	12.8265045089359	10.3326360144464	11.9742993457877	11.7240234922244	9.473415848073
Q8NF91	SYNE1	Nesprin-1 OS=Homo sapiens GN=SYNE1 PE=1 SV=4	1	-0.135188527232192	7.15996964150682	NA	NA	NA	NA	-1.36269719887999	8.75598437298108	8.62079584574888	10.1186815718611	8.75598437298108	8.62079584574888	10.1186815718611	NA	NA	NA	NA	NA	NA
Q8NFD5	ARI1B	AT-rich interactive domain-containing protein 1B OS=Homo sapiens GN=ARID1B PE=1 SV=2	1	0.0293613352807469	7.74200635152062	NA	NA	NA	NA	0.947454573398939	8.16296670940799	8.19232804468874	7.2448734712898	8.16296670940799	8.19232804468874	7.2448734712898	NA	NA	NA	NA	NA	NA
Q8NFF5	FAD1	FAD synthase OS=Homo sapiens GN=FLAD1 PE=1 SV=1	2	0.0744687862937603	6.65670081264404	NA	NA	NA	NA	0.477751976859814	7.40369197571545	7.47816076200921	7.0004087851494	7.19285639474685	7.12086733352747	7.19208141509448	6.88961260417668	7.11053923798358	6.08382120269694	NA	NA	NA
Q8NFH4	NUP37	Nucleoporin Nup37 OS=Homo sapiens GN=NUP37 PE=1 SV=1	2	0.0927992727883318	6.9485271842866	NA	NA	NA	NA	-0.218689742820562	6.4509687348121	6.54376800760043	6.76245775042099	5.71228133078561	5.68670060970776	5.95486099367018	7.63672818430959	7.84790745096411	8.01712655264282	NA	NA	NA
Q8NFU3	TSTD1	Thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 1 OS=Homo sapiens GN=TSTD1 PE=1 SV=3	1	0.147001672937257	6.19968550269114	NA	NA	NA	NA	0.585817557815909	6.4446008137115	6.59160248664876	6.00578492883285	6.4446008137115	6.59160248664876	6.00578492883285	NA	NA	NA	NA	NA	NA
Q8NFW1	COMA1	Collagen alpha-1(XXII) chain OS=Homo sapiens GN=COL22A1 PE=2 SV=2	1	-0.0909206383072507	4.15333770212792	NA	NA	NA	NA	-1.34032930969161	2.78659636189081	2.69567572358356	4.12692567158242	2.78659636189081	2.69567572358356	4.12692567158242	NA	NA	NA	NA	NA	NA
Q8NI27	THOC2	THO complex subunit 2 OS=Homo sapiens GN=THOC2 PE=1 SV=2	2	-0.0242742430419991	6.24551629181471	NA	NA	NA	NA	0.232733610073544	5.92714264706444	5.90286840402245	5.6944090369909	6.0562119072659	5.877744249949	5.71699089440494	6.53926961292375	6.66918878415665	6.41302340563762	NA	NA	NA
Q8TAA3	PSA7L	Proteasome subunit alpha type-7-like OS=Homo sapiens GN=PSMA8 PE=2 SV=3	2	-0.100923724780072	6.59163466384481	NA	NA	NA	NA	-0.00201339194043015	6.66013853352888	6.5592148087488	6.66215192546931	6.58710777255271	6.61849038358182	6.7467542305164	6.45626639849113	6.22303633790187	6.30064672440831	NA	NA	NA
Q8TAA9	VANG1	Vang-like protein 1 OS=Homo sapiens GN=VANGL1 PE=1 SV=1	3	0.0223112072699045	10.6388838199937	0.123868677031842	0.902794871328326	0.99785365142717	-4.67571432010306	-0.390523207712528	9.77639319785988	9.79870440512978	10.1892276128423	9.6113542023002	9.64229672133914	10.0970727253821	9.62267939651589	9.74873196211075	9.93907542137247	9.4655664048094	9.37550494198529	9.90195510181817
Q8TAQ2	SMRC2	SWI/SNF complex subunit SMARCC2 OS=Homo sapiens GN=SMARCC2 PE=1 SV=1	3	-0.0836512440106265	8.13375529685353	-0.40831213331266	0.687870895771035	0.99785365142717	-4.6637656018782	0.521048884847049	11.0205561264762	10.9369048824656	10.4995072416292	11.0030058356643	10.9919671785553	10.3696908123174	8.62810699242167	8.65798189844266	8.02513956227851	6.01855787672737	5.74876789578357	5.69169367567627
Q8TCU4	ALMS1	Alstrom syndrome protein 1 OS=Homo sapiens GN=ALMS1 PE=1 SV=3	1	0.0866584690989862	4.63076157686684	NA	NA	NA	NA	2.36526991777892	5.49916252319221	5.5858209922912	3.22055107451228	5.49916252319221	5.5858209922912	3.22055107451228	NA	NA	NA	NA	NA	NA
Q8TCU6	PREX1	Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein OS=Homo sapiens GN=PREX1 PE=1 SV=3	3	-0.026642306995071	8.3969395202321	-0.124560800129013	0.902254681459925	0.99785365142717	-4.67570064228729	-0.724816753490003	7.29744453461431	7.27080222761923	8.02226128810431	6.96256554778765	7.16777653486374	8.61552454745986	9.84747127550955	9.58653154413059	10.1773928409428	7.21515160497902	7.19095342829668	7.40672130034358
Q8TE77	SSH3	Protein phosphatase Slingshot homolog 3 OS=Homo sapiens GN=SSH3 PE=1 SV=2	2	-0.0419971065849669	7.36452691497887	NA	NA	NA	NA	0.0126676604516298	8.2012417976695	8.15924469108454	8.18857413721787	8.38410532816525	8.20117874679828	8.18328091094542	6.64715001549977	6.7460823836968	6.82263911181634	NA	NA	NA
Q8TEX9	IPO4	Importin-4 OS=Homo sapiens GN=IPO4 PE=1 SV=2	2	0.0947582804383504	8.02541346002787	NA	NA	NA	NA	-0.654268599257621	8.04011354084053	8.13487182127888	8.7891404205365	7.89252113323557	7.87581516129474	8.93206707859286	7.47184937229511	7.67807190511264	7.93035718632976	NA	NA	NA
Q8WUM4	PDC6I	Programmed cell death 6-interacting protein OS=Homo sapiens GN=PDCD6IP PE=1 SV=1	2	0.0674017078632447	5.89347205496436	NA	NA	NA	NA	-0.664418005360759	5.67124351455359	5.73864522241683	6.40306322777759	5.35805459826222	5.76079121923534	6.72012208400279	6.14567745519564	5.877744249949	6.24724939590307	NA	NA	NA
Q8WVV9	HNRLL	Heterogeneous nuclear ribonucleoprotein L-like OS=Homo sapiens GN=HNRNPLL PE=1 SV=1	2	0.152249495144336	8.20306222475532	NA	NA	NA	NA	0.793443136176052	10.286259665049	10.4385091601934	9.6450660240173	10.4458130010642	10.3774042197278	9.58690678877646	6.33602829193222	6.70893606355734	5.91254722215653	NA	NA	NA
Q8WWQ0	PHIP	PH-interacting protein OS=Homo sapiens GN=PHIP PE=1 SV=2	1	-0.257281890719566	6.89471827742338	NA	NA	NA	NA	0.039528364186638	7.18869480546215	6.93141291474259	7.14916644127551	7.18869480546215	6.93141291474259	7.14916644127551	NA	NA	NA	NA	NA	NA
Q8WWY3	PRP31	U4/U6 small nuclear ribonucleoprotein Prp31 OS=Homo sapiens GN=PRPF31 PE=1 SV=2	2	-0.0347790428908556	7.39531359855428	NA	NA	NA	NA	0.224280775826328	7.08582738291922	7.05104834002836	6.86154660709289	7.08564317099747	7.00546415172405	6.64643013343855	8.11098658528667	8.12160751877837	8.10163807119293	NA	NA	NA
Q8WWZ3	EDAD	Ectodysplasin-A receptor-associated adapter protein OS=Homo sapiens GN=EDARADD PE=1 SV=3	1	-0.205402330985563	5.50202869681429	NA	NA	NA	NA	-0.813652703517576	4.23976899005642	4.03436665907086	5.053421693574	4.23976899005642	4.03436665907086	5.053421693574	NA	NA	NA	NA	NA	NA
Q8WX92	NELFB	Negative elongation factor B OS=Homo sapiens GN=NELFB PE=1 SV=1	2	-0.242829326162441	6.70020494757685	NA	NA	NA	NA	1.02751768470501	5.61001732363931	5.36718799747687	4.58249963893429	5.74665827155259	5.56616279359242	4.30690797853645	8.44178816665084	8.13662499228613	7.82650309025695	NA	NA	NA
